00395.png,174,1156,213,41,35,3
00396.png,1,1374,641,47,60,1
00396.png,2,794,161,47,32,3
00396.png,3,462,227,78,88,8
00396.png,4,678,173,38,34,3
00396.png,5,1347,745,47,46,1
00396.png,36,1361,698,51,42,1
00396.png,11,1185,233,46,33,8
00396.png,56,431,328,31,46,1
00396.png,62,826,204,57,58,1
00396.png,69,1111,234,36,37,1
00396.png,67,844,220,69,62,1
00396.png,45,1373,395,17,23,1
00396.png,62,1192,256,22,24,1
00396.png,68,1063,247,45,50,1
00396.png,76,1187,267,31,32,1
00396.png,71,1316,320,35,41,6
00396.png,81,1227,270,25,26,1
00396.png,70,1272,292,18,24,1
00396.png,83,1328,295,13,20,1
00396.png,174,1156,213,41,35,3
00397.png,1,1375,642,45,57,1
00397.png,2,795,161,45,32,3
00397.png,3,462,227,78,88,8
00397.png,4,678,173,38,34,3
00397.png,5,1347,745,47,46,1
00397.png,36,1360,697,53,45,1
00397.png,62,1074,219,49,42,1
00397.png,11,1185,233,46,33,8
00397.png,56,422,337,29,43,1
00397.png,62,804,205,61,56,1
00397.png,69,1111,234,36,37,1
00397.png,67,804,219,71,59,1
00397.png,45,1373,394,16,22,1
00397.png,62,1185,253,23,25,1
00397.png,68,1038,243,48,53,1
00397.png,76,1176,264,32,33,1
00397.png,71,1316,321,35,42,6
00397.png,81,1221,270,23,25,1
00397.png,70,1267,291,19,25,1
00397.png,83,1327,294,13,21,1
00397.png,174,1156,213,41,35,3
00398.png,1,1374,640,47,60,1
00398.png,2,795,161,45,32,3
00398.png,3,462,227,78,88,8
00398.png,4,677,173,40,34,3
00398.png,5,1346,744,49,49,1
00398.png,36,1360,697,53,45,1
00398.png,11,1185,233,46,33,8
00398.png,62,783,204,57,56,1
00398.png,69,1085,227,40,42,1
00398.png,67,764,222,72,63,1
00398.png,45,1374,394,16,22,1
00398.png,62,1177,251,23,25,1
00398.png,68,1008,239,53,55,1
00398.png,76,1163,258,38,39,1
00398.png,71,1316,321,35,42,6
00398.png,81,1214,267,24,27,1
00398.png,70,1263,290,18,24,1
00398.png,83,1326,293,14,23,1
00398.png,174,1156,213,41,35,3
00399.png,1,1374,640,47,60,1
00399.png,2,794,161,46,32,3
00399.png,3,461,227,79,87,8
00399.png,4,678,173,39,33,3
00399.png,5,1345,744,51,50,1
00399.png,36,1360,697,53,46,1
00399.png,11,1185,233,46,33,8
00399.png,62,772,208,42,45,1
00399.png,69,1071,224,39,40,1
00399.png,67,722,224,75,64,1
00399.png,45,1374,394,16,21,1
00399.png,62,1169,248,23,25,1
00399.png,68,977,235,61,55,1
00399.png,76,1150,253,40,41,1
00399.png,71,1316,322,36,43,6
00399.png,81,1207,264,25,28,1
00399.png,70,1257,288,19,25,1
00399.png,83,1323,295,15,20,1
00399.png,174,1156,213,41,35,3
00400.png,1,1374,640,47,60,1
00400.png,2,795,161,45,32,3
00400.png,3,461,227,79,87,8
00400.png,4,678,173,39,33,3
00400.png,5,1345,744,51,50,1
00400.png,36,1361,698,51,43,1
00400.png,11,1185,233,46,33,8
00400.png,62,734,208,57,59,1
00400.png,69,1056,221,40,41,1
00400.png,67,682,231,77,66,1
00400.png,45,1374,391,17,23,1
00400.png,62,1159,246,24,27,1
00400.png,68,943,232,64,58,1
00400.png,76,1135,251,43,43,1
00400.png,71,1315,320,38,48,6
00400.png,81,1200,262,26,30,1
00400.png,70,1253,286,20,26,1
00400.png,83,1322,295,16,20,1
00400.png,86,1349,322,12,18,1
00400.png,174,1156,213,41,35,3
00401.png,1,1374,640,46,60,1
00401.png,2,795,161,45,32,3
00401.png,3,459,225,82,90,8
00401.png,4,678,173,38,33,3
00401.png,5,1346,746,49,47,1
00401.png,36,1361,699,50,42,1
00401.png,62,702,207,61,64,1
00401.png,69,1040,216,44,45,1
00401.png,67,643,237,77,65,1
00401.png,45,1374,391,17,23,1
00401.png,62,1150,243,25,27,1
00401.png,68,907,229,66,60,1
00401.png,76,1117,247,45,42,1
00401.png,71,1315,321,38,48,6
00401.png,81,1191,260,26,32,1
00401.png,70,1242,285,25,28,1
00401.png,11,1186,233,36,26,8
00401.png,83,1321,295,16,21,1
00401.png,86,1349,322,12,18,1
00401.png,174,1156,213,41,35,3
00402.png,1,1374,640,46,60,1
00402.png,2,794,160,48,34,3
00402.png,3,458,225,82,90,8
00402.png,4,677,171,41,36,3
00402.png,5,1345,744,51,50,1
00402.png,36,1362,699,48,42,1
00402.png,62,672,215,68,64,1
00402.png,69,1024,213,45,46,1
00402.png,67,608,245,69,70,1
00402.png,45,1374,390,17,23,1
00402.png,62,1140,242,25,30,1
00402.png,68,868,227,76,64,1
00402.png,76,1101,246,47,41,1
00402.png,71,1316,321,38,48,6
00402.png,81,1183,258,28,31,1
00402.png,70,1236,283,23,29,1
00402.png,11,1186,233,36,26,8
00402.png,83,1318,297,15,21,1
00402.png,86,1349,322,12,18,1
00402.png,174,1156,213,41,35,3
00403.png,1,1376,642,43,56,1
00403.png,2,794,160,47,34,3
00403.png,3,460,227,79,87,8
00403.png,4,678,172,39,33,3
00403.png,5,1345,744,50,50,1
00403.png,36,1362,699,48,42,1
00403.png,62,645,219,68,64,1
00403.png,69,1009,213,45,46,1
00403.png,67,573,257,70,65,1
00403.png,45,1374,390,17,23,1
00403.png,62,1126,242,34,30,1
00403.png,68,828,226,79,66,1
00403.png,76,1077,240,51,44,1
00403.png,71,1316,321,37,47,6
00403.png,81,1173,256,28,31,1
00403.png,70,1231,280,24,30,1
00403.png,11,1186,233,36,26,8
00403.png,83,1317,297,15,21,1
00403.png,86,1349,322,12,17,1
00403.png,174,1156,213,41,35,3
00404.png,1,1376,642,43,57,1
00404.png,2,794,160,48,34,3
00404.png,3,460,225,78,90,8
00404.png,4,677,171,41,36,3
00404.png,5,1346,745,48,47,1
00404.png,36,1361,697,50,45,1
00404.png,62,621,228,65,63,1
00404.png,69,988,211,48,43,1
00404.png,67,542,267,62,67,1
00404.png,45,1374,389,17,23,1
00404.png,62,1113,237,36,34,1
00404.png,68,791,229,75,70,1
00404.png,76,1058,235,50,46,1
00404.png,71,1317,325,39,51,6
00404.png,81,1164,254,30,33,1
00404.png,70,1223,283,21,27,1
00404.png,11,1186,233,36,26,8
00404.png,83,1316,297,16,22,1
00404.png,86,1349,322,12,18,1
00404.png,174,1156,213,41,35,3
00405.png,1,1375,642,43,57,1
00405.png,2,794,160,48,34,3
00405.png,3,461,227,76,87,8
00405.png,4,678,173,39,33,3
00405.png,5,1346,745,48,47,1
00405.png,36,1361,697,50,45,1
00405.png,62,597,235,64,62,1
00405.png,69,968,211,48,43,1
00405.png,67,515,281,59,67,1
00405.png,45,1374,390,16,22,1
00405.png,62,1098,232,42,36,1
00405.png,68,746,228,84,74,1
00405.png,76,1035,231,52,48,1
00405.png,71,1317,325,40,52,6
00405.png,81,1152,250,32,35,1
00405.png,70,1215,280,27,28,1
00405.png,11,1186,233,36,26,8
00405.png,83,1314,296,16,22,1
00405.png,86,1349,322,12,18,1
00405.png,174,1156,213,41,35,3
00406.png,1,1375,642,43,56,1
00406.png,2,794,160,48,34,3
00406.png,3,457,226,82,92,8
00406.png,4,676,171,42,37,3
00406.png,5,1346,745,47,47,1
00406.png,36,1361,697,49,45,1
00406.png,62,576,240,62,66,1
00406.png,69,948,209,49,44,1
00406.png,67,491,295,53,62,1
00406.png,45,1377,387,19,22,1
00406.png,62,1085,228,45,39,1
00406.png,68,705,234,81,73,1
00406.png,76,1010,227,54,52,1
00406.png,71,1317,326,38,50,6
00406.png,81,1136,248,36,37,1
00406.png,70,1207,278,28,29,1
00406.png,11,1186,233,36,26,8
00406.png,83,1313,296,16,22,1
00406.png,86,1348,321,12,18,1
00406.png,174,1156,213,41,35,3
00407.png,1,1376,642,43,56,1
00407.png,2,793,160,49,34,3
00407.png,3,458,231,77,85,8
00407.png,4,676,171,42,37,3
00407.png,5,1347,747,47,46,1
00407.png,36,1361,697,50,46,1
00407.png,62,555,249,60,63,1
00407.png,69,926,207,51,45,1
00407.png,67,469,306,50,64,1
00407.png,45,1377,387,19,22,1
00407.png,62,1069,223,48,41,1
00407.png,68,664,240,83,75,1
00407.png,76,985,222,56,56,1
00407.png,71,1318,326,42,53,6
00407.png,81,1123,246,36,39,1
00407.png,70,1198,276,29,30,1
00407.png,11,1186,233,36,26,8
00407.png,83,1312,296,16,22,1
00407.png,86,1348,321,12,18,1
00407.png,174,1156,213,41,35,3
00408.png,1,1376,642,43,56,1
00408.png,2,793,160,49,34,3
00408.png,3,460,229,77,86,8
00408.png,4,676,171,43,37,3
00408.png,5,1346,745,49,49,1
00408.png,36,1361,696,50,46,1
00408.png,62,538,257,55,64,1
00408.png,69,905,201,56,52,1
00408.png,67,449,319,46,62,1
00408.png,45,1377,386,19,22,1
00408.png,62,1054,219,47,44,1
00408.png,68,625,248,81,73,1
00408.png,76,955,221,62,53,1
00408.png,71,1320,329,41,51,6
00408.png,81,1107,244,40,41,1
00408.png,70,1189,273,29,30,1
00408.png,11,1186,233,36,26,8
00408.png,83,1310,296,16,22,1
00408.png,86,1344,323,17,21,1
00408.png,174,1156,213,41,35,3
00409.png,1,1376,642,43,56,1
00409.png,2,793,160,49,34,3
00409.png,3,461,227,78,89,8
00409.png,4,676,171,43,38,3
00409.png,5,1346,747,48,46,1
00409.png,36,1360,696,52,46,1
00409.png,62,520,265,48,60,1
00409.png,69,881,199,58,54,1
00409.png,67,434,331,40,59,1
00409.png,45,1377,385,20,23,1
00409.png,62,1037,218,48,45,1
00409.png,68,590,257,75,74,1
00409.png,76,924,216,66,58,1
00409.png,71,1321,330,42,52,6
00409.png,81,1090,240,41,42,1
00409.png,70,1178,271,29,31,1
00409.png,11,1186,233,36,26,8
00409.png,83,1308,295,16,22,1
00409.png,86,1344,323,17,21,1
00409.png,174,1156,213,41,35,3
00410.png,1,1376,642,43,56,1
00410.png,2,793,161,48,31,3
00410.png,3,461,226,79,92,8
00410.png,4,676,171,42,38,3
00410.png,5,1345,745,50,49,1
00410.png,36,1361,697,50,43,1
00410.png,62,505,277,44,56,1
00410.png,69,857,199,59,55,1
00410.png,67,422,342,34,58,1
00410.png,45,1376,384,20,23,1
00410.png,62,1019,214,50,47,1
00410.png,68,557,269,73,74,1
00410.png,76,891,216,64,59,1
00410.png,71,1321,330,44,56,6
00410.png,81,1074,233,44,46,1
00410.png,70,1167,269,30,31,1
00410.png,11,1186,233,36,26,8
00410.png,83,1307,295,16,22,1
00410.png,86,1342,326,16,21,1
00410.png,174,1156,213,41,35,3
00411.png,1,1375,640,45,59,1
00411.png,2,794,162,45,30,3
00411.png,3,458,223,84,95,8
00411.png,4,678,172,39,35,3
00411.png,5,1345,745,51,49,1
00411.png,36,1362,697,49,43,1
00411.png,62,488,285,44,56,1
00411.png,69,832,198,61,56,1
00411.png,67,412,360,27,44,1
00411.png,45,1377,382,19,22,1
00411.png,62,1003,214,50,47,1
00411.png,68,530,279,64,71,1
00411.png,76,857,215,66,61,1
00411.png,71,1321,331,45,57,6
00411.png,81,1054,236,41,41,1
00411.png,70,1153,265,32,33,1
00411.png,11,1186,233,36,26,8
00411.png,83,1306,295,16,22,1
00411.png,86,1342,326,16,21,1
00411.png,174,1156,213,41,35,3
00412.png,1,1375,640,45,59,1
00412.png,2,795,163,44,29,3
00412.png,3,456,223,86,97,8
00412.png,4,678,173,39,33,3
00412.png,5,1345,745,50,49,1
00412.png,36,1362,696,49,43,1
00412.png,62,472,293,44,56,1
00412.png,69,806,199,57,57,1
00412.png,45,1377,382,19,22,1
00412.png,62,983,216,53,43,1
00412.png,68,502,292,59,68,1
00412.png,76,821,214,68,63,1
00412.png,71,1324,334,43,59,6
00412.png,81,1034,229,47,47,1
00412.png,70,1139,261,34,36,1
00412.png,11,1186,233,36,26,8
00412.png,83,1305,295,16,22,1
00412.png,86,1342,326,16,21,1
00412.png,174,1156,213,41,35,3
00413.png,1,1374,640,46,59,1
00413.png,2,795,162,44,30,3
00413.png,3,455,224,87,95,8
00413.png,4,677,173,40,34,3
00413.png,5,1346,746,47,46,1
00413.png,36,1362,696,48,43,1
00413.png,62,459,302,38,55,1
00413.png,69,780,200,58,58,1
00413.png,45,1377,381,19,22,1
00413.png,62,962,214,55,44,1
00413.png,68,477,307,55,63,1
00413.png,76,784,215,70,65,1
00413.png,71,1324,335,44,61,6
00413.png,81,1012,225,50,52,1
00413.png,70,1124,257,36,38,1
00413.png,11,1186,233,36,26,8
00413.png,83,1303,295,16,22,1
00413.png,86,1341,326,16,22,1
00413.png,174,1156,213,41,35,3
00414.png,1,1374,640,46,60,1
00414.png,2,793,161,48,33,3
00414.png,3,457,226,83,90,8
00414.png,4,676,173,41,33,3
00414.png,5,1346,745,47,49,1
00414.png,36,1361,696,49,43,1
00414.png,62,447,312,32,51,1
00414.png,69,756,201,62,55,1
00414.png,45,1377,381,19,22,1
00414.png,62,942,212,55,44,1
00414.png,68,459,323,46,61,1
00414.png,76,748,218,71,67,1
00414.png,71,1326,337,46,63,6
00414.png,81,988,223,55,53,1
00414.png,70,1108,254,38,39,1
00414.png,11,1186,233,36,26,8
00414.png,83,1298,294,16,21,1
00414.png,86,1341,326,16,21,1
00414.png,174,1156,213,41,35,3
00415.png,1,1374,640,46,60,1
00415.png,2,794,161,47,33,3
00415.png,3,458,226,82,89,8
00415.png,4,677,173,40,32,3
00415.png,5,1346,747,46,46,1
00415.png,36,1360,696,50,42,1
00415.png,62,437,320,32,51,1
00415.png,69,742,203,49,51,1
00415.png,45,1376,379,21,24,1
00415.png,62,918,210,56,46,1
00415.png,68,440,337,42,56,1
00415.png,76,710,222,72,68,1
00415.png,71,1327,338,45,62,6
00415.png,81,962,220,56,55,1
00415.png,70,1090,250,41,42,1
00415.png,11,1186,233,36,26,8
00415.png,83,1296,293,16,21,1
00415.png,86,1341,326,16,21,1
00415.png,174,1156,213,41,35,3
00416.png,1,1374,640,46,61,1
00416.png,2,794,160,47,34,3
00416.png,3,459,227,81,87,8
00416.png,4,677,173,39,31,3
00416.png,5,1347,748,44,45,1
00416.png,36,1359,694,51,45,1
00416.png,69,717,205,49,51,1
00416.png,62,894,208,59,48,1
00416.png,62,424,330,32,48,1
00416.png,68,424,351,39,52,1
00416.png,76,679,223,70,69,1
00416.png,71,1327,339,49,64,6
00416.png,81,934,217,60,59,1
00416.png,70,1070,246,42,44,1
00416.png,11,1186,233,36,26,8
00416.png,83,1294,292,17,22,1
00416.png,86,1341,326,17,20,1
00416.png,174,1156,213,41,35,3
00417.png,62,869,201,67,56,1
00417.png,69,686,213,58,49,1
00417.png,5,1342,742,52,51,1
00417.png,36,1360,690,55,53,1
00417.png,1,1378,647,43,47,1
00417.png,3,463,228,78,95,8
00417.png,4,677,176,42,33,3
00417.png,2,789,157,53,36,3
00417.png,68,413,369,31,43,1
00417.png,76,642,233,71,70,1
00417.png,71,1328,340,49,64,6
00417.png,81,904,217,61,59,1
00417.png,70,1045,241,53,47,1
00417.png,11,1186,233,36,26,8
00417.png,83,1291,291,18,23,1
00417.png,86,1341,326,17,20,1
00417.png,174,1156,213,41,35,3
00418.png,1,1375,641,43,58,1
00418.png,2,792,160,49,34,3
00418.png,3,458,227,81,88,8
00418.png,4,677,173,40,32,3
00418.png,5,1347,748,45,45,1
00418.png,36,1358,694,51,45,1
00418.png,69,665,215,53,55,1
00418.png,62,843,200,69,58,1
00418.png,76,609,242,70,69,1
00418.png,71,1330,344,48,63,6
00418.png,81,872,215,63,61,1
00418.png,70,1022,237,51,51,1
00418.png,11,1186,233,36,26,8
00418.png,83,1289,291,18,23,1
00418.png,86,1341,326,17,20,1
00418.png,174,1156,213,41,35,3
00419.png,1,1375,641,43,58,1
00419.png,2,794,161,46,31,3
00419.png,3,460,228,78,86,8
00419.png,4,676,172,42,35,3
00419.png,5,1347,748,44,45,1
00419.png,36,1360,695,48,42,1
00419.png,69,632,221,61,60,1
00419.png,62,816,200,70,59,1
00419.png,76,579,251,64,68,1
00419.png,71,1333,345,49,65,6
00419.png,81,839,213,68,65,1
00419.png,70,995,234,56,49,1
00419.png,11,1186,233,36,26,8
00419.png,83,1287,290,17,23,1
00419.png,86,1340,326,17,20,1
00419.png,174,1156,213,41,35,3
00420.png,1,1375,641,43,58,1
00420.png,2,794,162,45,30,3
00420.png,3,461,227,79,86,8
00420.png,4,677,172,41,35,3
00420.png,5,1347,748,45,45,1
00420.png,36,1359,693,51,45,1
00420.png,69,608,227,61,60,1
00420.png,62,789,205,67,56,1
00420.png,76,550,261,59,71,1
00420.png,71,1334,348,49,65,6
00420.png,81,807,216,68,66,1
00420.png,70,971,234,56,49,1
00420.png,11,1186,233,36,26,8
00420.png,83,1283,289,19,25,1
00420.png,86,1341,326,17,20,1
00420.png,174,1156,213,41,35,3
00421.png,1,1374,641,46,58,1
00421.png,2,796,163,42,28,3
00421.png,3,461,227,77,86,8
00421.png,4,678,173,39,32,3
00421.png,5,1347,748,45,45,1
00421.png,36,1358,693,52,46,1
00421.png,69,584,235,60,59,1
00421.png,62,762,206,59,58,1
00421.png,76,525,270,54,72,1
00421.png,71,1334,348,52,67,6
00421.png,81,771,215,71,69,1
00421.png,70,939,228,63,55,1
00421.png,11,1186,233,36,26,8
00421.png,83,1279,288,20,26,1
00421.png,86,1341,326,17,20,1
00421.png,84,1262,266,20,19,1
00421.png,90,1336,300,10,12,1
00421.png,174,1156,213,41,35,3
00422.png,1,1374,641,46,58,1
00422.png,2,796,162,42,29,3
00422.png,3,458,227,80,90,8
00422.png,4,677,173,39,32,3
00422.png,5,1346,748,47,45,1
00422.png,36,1359,695,50,43,1
00422.png,69,563,242,57,62,1
00422.png,62,734,208,54,55,1
00422.png,76,500,283,51,69,1
00422.png,71,1335,351,52,67,6
00422.png,81,741,219,71,68,1
00422.png,70,910,226,66,58,1
00422.png,11,1186,233,36,26,8
00422.png,83,1277,287,19,25,1
00422.png,86,1339,326,19,26,1
00422.png,84,1262,266,20,19,1
00422.png,90,1336,300,10,12,1
00422.png,174,1156,213,41,35,3
00423.png,1,1376,641,43,58,1
00423.png,2,797,163,41,28,3
00423.png,3,458,228,80,88,8
00423.png,4,677,173,39,31,3
00423.png,5,1346,748,47,45,1
00423.png,36,1359,695,50,43,1
00423.png,69,541,250,55,60,1
00423.png,62,708,210,55,56,1
00423.png,76,480,294,46,66,1
00423.png,71,1338,352,53,68,6
00423.png,81,706,224,71,69,1
00423.png,70,877,221,66,63,1
00423.png,11,1186,233,36,26,8
00423.png,83,1274,286,20,26,1
00423.png,86,1339,326,19,26,1
00423.png,84,1262,266,20,19,1
00423.png,90,1335,300,10,12,1
00423.png,174,1156,213,41,35,3
00424.png,1,1374,641,46,58,1
00424.png,2,795,161,44,31,3
00424.png,3,460,228,80,88,8
00424.png,4,677,172,40,34,3
00424.png,5,1346,748,46,45,1
00424.png,36,1358,693,52,46,1
00424.png,69,529,267,46,49,1
00424.png,62,683,213,66,59,1
00424.png,76,460,305,43,67,1
00424.png,71,1339,356,53,68,6
00424.png,81,673,228,73,71,1
00424.png,70,844,221,70,64,1
00424.png,11,1186,233,36,26,8
00424.png,83,1270,285,20,26,1
00424.png,86,1339,326,19,26,1
00424.png,84,1262,266,20,19,1
00424.png,90,1335,299,10,12,1
00424.png,174,1156,213,41,35,3
00425.png,1,1375,641,44,57,1
00425.png,2,796,163,42,28,3
00425.png,3,462,228,75,85,8
00425.png,4,677,172,41,34,3
00425.png,5,1346,746,48,48,1
00425.png,36,1358,693,52,46,1
00425.png,69,510,270,45,56,1
00425.png,62,658,217,65,58,1
00425.png,76,444,321,39,61,1
00425.png,71,1341,357,52,73,6
00425.png,81,639,234,75,73,1
00425.png,70,810,223,70,64,1
00425.png,11,1186,233,36,26,8
00425.png,83,1268,283,20,26,1
00425.png,86,1336,329,19,26,1
00425.png,84,1262,266,20,19,1
00425.png,90,1335,299,11,13,1
00425.png,174,1156,213,41,35,3
00426.png,1,1376,641,43,57,1
00426.png,2,797,163,41,28,3
00426.png,3,463,228,75,83,8
00426.png,4,677,172,41,35,3
00426.png,5,1345,746,49,48,1
00426.png,36,1358,693,53,46,1
00426.png,69,492,277,44,57,1
00426.png,62,631,221,64,55,1
00426.png,76,428,334,37,57,1
00426.png,71,1342,360,52,74,6
00426.png,81,614,243,68,70,1
00426.png,70,773,223,74,66,1
00426.png,11,1186,233,36,26,8
00426.png,83,1264,281,21,27,1
00426.png,86,1336,329,19,26,1
00426.png,84,1262,266,20,19,1
00426.png,90,1334,299,11,13,1
00426.png,174,1156,213,41,35,3
00427.png,1,1375,641,44,56,1
00427.png,2,797,162,43,31,3
00427.png,3,464,228,74,82,8
00427.png,4,677,172,40,35,3
00427.png,5,1345,747,49,48,1
00427.png,36,1359,694,51,43,1
00427.png,69,478,285,44,57,1
00427.png,62,610,227,60,57,1
00427.png,76,418,346,29,52,1
00427.png,71,1343,361,52,75,6
00427.png,81,583,252,66,69,1
00427.png,70,738,224,74,71,1
00427.png,11,1186,233,36,26,8
00427.png,83,1260,281,21,27,1
00427.png,86,1336,330,19,26,1
00427.png,84,1262,266,20,19,1
00427.png,90,1334,298,11,13,1
00427.png,174,1156,213,41,35,3
00428.png,1,1375,641,45,56,1
00428.png,2,797,162,43,31,3
00428.png,3,461,227,79,87,8
00428.png,4,677,171,40,36,3
00428.png,5,1345,747,50,49,1
00428.png,36,1359,694,52,43,1
00428.png,69,462,296,42,54,1
00428.png,62,584,236,60,57,1
00428.png,71,1345,364,52,74,6
00428.png,81,556,258,63,76,1
00428.png,70,700,227,78,75,1
00428.png,11,1186,233,40,32,8
00428.png,83,1259,281,21,27,1
00428.png,86,1334,332,18,25,1
00428.png,84,1262,266,20,19,1
00428.png,90,1331,298,14,16,1
00428.png,174,1156,213,41,35,3
00429.png,1,1376,641,44,56,1
00429.png,2,797,162,43,31,3
00429.png,3,461,227,79,87,8
00429.png,4,677,171,40,37,3
00429.png,5,1346,749,48,46,1
00429.png,36,1359,694,52,43,1
00429.png,69,451,304,37,55,1
00429.png,62,569,242,51,52,1
00429.png,71,1349,367,52,74,6
00429.png,81,531,269,55,72,1
00429.png,70,671,233,73,76,1
00429.png,11,1186,233,40,32,8
00429.png,83,1251,277,21,27,1
00429.png,86,1334,333,18,25,1
00429.png,84,1262,266,20,19,1
00429.png,90,1330,298,14,16,1
00429.png,174,1156,213,41,35,3
00430.png,1,1375,641,45,56,1
00430.png,2,796,162,44,31,3
00430.png,3,462,227,78,89,8
00430.png,4,677,170,40,38,3
00430.png,5,1346,749,48,46,1
00430.png,36,1359,693,53,46,1
00430.png,69,443,314,31,53,1
00430.png,62,546,252,50,51,1
00430.png,71,1349,370,53,72,6
00430.png,81,509,280,50,68,1
00430.png,70,639,241,69,74,1
00430.png,11,1186,233,40,32,8
00430.png,83,1247,276,21,27,1
00430.png,86,1335,333,18,24,1
00430.png,84,1262,266,20,19,1
00430.png,90,1330,298,15,17,1
00430.png,174,1156,213,41,35,3
00431.png,1,1375,641,45,56,1
00431.png,2,796,162,44,31,3
00431.png,3,461,227,79,89,8
00431.png,4,677,170,41,38,3
00431.png,5,1345,747,50,49,1
00431.png,36,1359,693,53,46,1
00431.png,69,430,326,31,47,1
00431.png,62,532,263,45,49,1
00431.png,71,1351,372,53,72,6
00431.png,81,490,291,43,67,1
00431.png,70,607,249,69,71,1
00431.png,11,1186,233,40,32,8
00431.png,83,1242,275,21,27,1
00431.png,86,1336,333,16,24,1
00431.png,84,1261,266,20,19,1
00431.png,90,1330,297,12,16,1
00431.png,174,1156,213,41,35,3
00432.png,1,1375,641,45,56,1
00432.png,2,797,164,42,28,3
00432.png,3,463,228,74,86,8
00432.png,4,676,170,42,39,3
00432.png,5,1345,747,50,49,1
00432.png,36,1359,693,53,46,1
00432.png,69,425,337,24,38,1
00432.png,62,510,275,45,49,1
00432.png,71,1354,373,47,71,6
00432.png,81,471,303,45,64,1
00432.png,70,574,260,69,71,1
00432.png,11,1186,233,40,32,8
00432.png,83,1232,275,26,27,1
00432.png,86,1335,336,20,25,1
00432.png,84,1261,266,20,19,1
00432.png,90,1330,297,12,16,1
00432.png,91,1346,305,21,17,6
00432.png,174,1156,213,41,35,3
00433.png,1,1375,641,45,56,1
00433.png,2,797,164,42,28,3
00433.png,3,460,226,81,91,8
00433.png,4,676,170,42,39,3
00433.png,5,1345,747,50,49,1
00433.png,36,1358,693,55,46,1
00433.png,62,491,277,47,59,1
00433.png,71,1355,377,51,68,6
00433.png,81,454,314,44,62,1
00433.png,70,548,270,64,69,1
00433.png,11,1186,233,40,32,8
00433.png,83,1226,273,27,28,1
00433.png,86,1335,337,20,25,1
00433.png,84,1261,266,20,19,1
00433.png,90,1326,296,15,18,1
00433.png,91,1344,305,23,17,6
00433.png,174,1156,213,41,35,3
00434.png,1,1375,641,45,55,1
00434.png,2,797,164,42,28,3
00434.png,3,459,225,83,94,8
00434.png,4,676,170,42,39,3
00434.png,5,1345,747,50,49,1
00434.png,36,1358,692,55,47,1
00434.png,62,476,288,44,56,1
00434.png,71,1358,380,49,67,6
00434.png,81,440,325,39,61,1
00434.png,70,526,282,59,65,1
00434.png,11,1186,233,40,32,8
00434.png,83,1220,270,28,30,1
00434.png,86,1335,337,21,25,1
00434.png,84,1261,266,20,19,1
00434.png,90,1325,295,16,19,1
00434.png,91,1344,305,23,17,6
00434.png,174,1156,213,41,35,3
00435.png,1,1376,641,45,56,1
00435.png,2,797,164,41,28,3
00435.png,3,457,225,87,95,8
00435.png,4,676,170,42,39,3
00435.png,5,1344,747,49,49,1
00435.png,36,1359,692,55,46,1
00435.png,62,463,296,37,59,1
00435.png,71,1359,381,49,67,6
00435.png,81,430,332,34,62,1
00435.png,70,505,290,51,67,1
00435.png,11,1186,233,40,32,8
00435.png,83,1213,268,28,29,1
00435.png,86,1335,337,21,25,1
00435.png,84,1261,266,20,19,1
00435.png,90,1324,299,15,15,1
00435.png,91,1343,305,21,18,6
00435.png,174,1156,213,41,35,3
00436.png,1,1375,640,46,59,1
00436.png,2,797,164,41,28,3
00436.png,3,458,225,87,93,8
00436.png,4,677,170,41,39,3
00436.png,5,1344,747,49,49,1
00436.png,36,1360,693,51,44,1
00436.png,62,450,306,35,56,1
00436.png,71,1362,385,44,60,6
00436.png,81,421,346,29,52,1
00436.png,70,485,300,47,65,1
00436.png,11,1188,233,37,31,8
00436.png,83,1206,265,29,30,1
00436.png,86,1335,337,21,25,1
00436.png,84,1262,266,20,19,1
00436.png,90,1323,299,15,15,1
00436.png,91,1343,305,21,18,6
00436.png,174,1156,213,41,35,3
00437.png,1,1375,640,46,60,1
00437.png,2,797,164,41,28,3
00437.png,3,459,226,84,90,8
00437.png,4,678,172,39,35,3
00437.png,5,1345,747,48,49,1
00437.png,36,1360,694,49,43,1
00437.png,62,441,309,35,56,1
00437.png,71,1361,388,44,55,6
00437.png,81,408,364,31,40,1
00437.png,70,469,310,43,65,1
00437.png,11,1188,233,37,31,8
00437.png,83,1198,263,30,31,1
00437.png,86,1335,340,24,28,1
00437.png,84,1260,268,20,19,1
00437.png,90,1322,298,16,16,1
00437.png,91,1342,305,21,18,6
00437.png,174,1156,213,41,35,3
00438.png,1,1375,640,46,60,1
00438.png,2,797,164,41,28,3
00438.png,3,460,226,83,89,8
00438.png,4,678,172,38,37,3
00438.png,5,1345,747,48,49,1
00438.png,36,1360,694,50,43,1
00438.png,62,430,323,30,54,1
00438.png,71,1365,391,39,52,6
00438.png,70,452,321,41,62,1
00438.png,11,1188,233,37,31,8
00438.png,83,1190,260,31,32,1
00438.png,86,1335,340,24,28,1
00438.png,84,1260,268,20,19,1
00438.png,90,1321,298,16,16,1
00438.png,91,1340,303,24,21,6
00438.png,174,1156,213,41,35,3
00439.png,1,1376,641,44,57,1
00439.png,2,797,164,42,28,3
00439.png,3,461,226,82,89,8
